seed,ep,reward
0,1279,-10.0
0,1280,-10.0
0,1281,30.0
0,1282,70.0
0,1283,40.0
0,1284,0.0
0,1285,0.0
0,1286,10.0
0,1287,120.0
0,1288,10.0
0,1289,-20.0
0,1290,0.0
0,1291,50.0
0,1292,70.0
0,1293,0.0
0,1294,-10.0
0,1295,40.0
0,1296,50.0
0,1297,30.0
0,1298,-30.0
0,1299,-30.0
0,1300,60.0
0,1301,-10.0
0,1302,130.0
0,1303,0.0
0,1304,20.0
0,1305,50.0
0,1306,40.0
0,1307,-20.0
0,1308,20.0
0,1309,30.0
0,1310,100.0
0,1311,110.0
0,1312,0.0
0,1313,30.0
0,1314,60.0
0,1315,0.0
0,1316,-30.0
0,1317,90.0
0,1318,10.0
0,1319,20.0
0,1320,10.0
0,1321,20.0
0,1322,10.0
0,1323,90.0
0,1324,70.0
0,1325,-10.0
0,1326,30.0
0,1327,-20.0
0,1328,90.0
0,1329,60.0
0,1330,50.0
0,1331,30.0
0,1332,20.0
0,1333,60.0
0,1334,20.0
0,1335,10.0
0,1336,10.0
0,1337,20.0
0,1338,50.0
0,1339,10.0
0,1340,70.0
0,1341,70.0
0,1342,50.0
0,1343,30.0
0,1344,20.0
0,1345,40.0
0,1346,60.0
0,1347,0.0
0,1348,30.0
0,1349,70.0
0,1350,30.0
0,1351,30.0
0,1352,40.0
0,1353,20.0
0,1354,20.0
0,1355,50.0
0,1356,80.0
0,1357,10.0
0,1358,60.0
0,1359,0.0
0,1360,80.0
0,1361,60.0
0,1362,20.0
0,1363,0.0
0,1364,60.0
0,1365,30.0
0,1366,-10.0
0,1367,-10.0
0,1368,10.0
0,1369,50.0
0,1370,30.0
0,1371,50.0
0,1372,0.0
0,1373,-40.0
0,1374,-10.0
0,1375,20.0
0,1376,30.0
0,1377,70.0
0,1378,10.0
0,1379,60.0
0,1380,20.0
0,1381,70.0
